filename,label
197569,0
199198,0
202125,0
238355,0
218403,0
224443,0
208874,0
456722,0
202319,0
461650,0
454756,0
186458,0
229864,0
187122,0
246647,0
190478,0
200845,0
198030,0
244301,0
464411,0
219113,0
194769,0
203860,0
206762,0
183923,0
194110,0
250757,0
247670,0
465099,0
216329,0
455745,0
459311,0
192534,0
218326,0
457123,0
214355,0
221632,0
206009,0
185617,0
196327,0
456589,0
251805,0
222967,0
204833,0
228299,0
234391,0
255112,0
200598,0
237258,0
217130,0
456274,0
196148,0
455084,0
218118,0
226032,0
253923,0
211343,0
202795,0
232507,0
190672,0
217837,0
191397,0
457696,0
241053,0
253663,0
245825,0
246926,0
211030,0
232695,0
185907,0
235556,0
190858,0
210900,0
187624,0
459279,0
244647,0
251683,0
460717,0
201368,0
199188,0
218472,0
183714,0
189523,0
183418,0
250052,0
241214,0
199280,0
196000,0
226121,0
231773,0
218823,0
225678,0
253598,0
194214,0
462157,0
465548,0
460746,0
463785,0
183629,0
185306,0
463836,0
233411,0
187937,0
196652,0
234299,0
197158,0
209283,0
231163,0
253053,0
202715,0
246549,0
250033,0
212924,0
206193,0
234293,0
198503,0
205595,0
200517,0
226155,0
459021,0
250101,0
236192,0
214621,0
204135,0
249609,0
464949,0
189335,0
188940,0
186320,0
206975,0
255337,0
218572,0
224500,0
202924,0
239338,0
230063,0
217332,0
211764,0
246502,0
204262,0
256517,0
206209,0
191372,0
189258,0
217618,0
213297,0
455033,0
228571,0
460661,0
207164,0
223011,0
223991,0
465836,0
216809,0
460121,0
234159,0
207847,0
197791,0
234756,0
239655,0
191747,0
218867,0
206517,0
216356,0
195720,0
228548,0
459231,0
255032,0
208867,0
235494,0
241745,0
456130,0
221339,0
231031,0
194858,0
198111,0
183336,0
244146,0
195499,0
456351,0
237239,0
227021,0
185072,0
253200,0
202560,0
254996,0
235825,0
217176,0
222755,0
188273,0
246050,0
182877,0
216205,0
458875,0
194813,0
240919,0
462957,0
464514,0
206695,0
240640,0
215398,0
458779,0
248248,0
223815,0
232918,0
244191,0
251450,0
241463,0
188086,0
233219,0
224958,0
184645,0
207108,0
464175,0
221206,0
198710,0
251977,0
212940,0
459757,0
189334,0
457851,0
216845,0
236611,0
236008,0
192193,0
241753,0
256096,0
183599,0
221187,0
184940,0
248349,0
217598,0
230811,0
215765,0
208725,0
206476,0
239720,0
243676,0
238256,0
255260,0
197223,0
222844,0
463211,0
249847,0
213057,0
459366,0
190750,0
456970,0
246258,0
212243,0
234294,0
234217,0
212143,0
464677,0
247519,0
184642,0
195228,0
233476,0
214865,0
199525,0
232761,0
238039,0
234067,0
209608,0
197778,0
457892,0
218377,0
195000,0
200058,0
229360,0
187514,0
234357,0
254788,0
237589,0
253298,0
228832,0
227736,0
455245,0
253957,0
246162,0
213259,0
465063,0
193900,0
207556,0
254375,0
235354,0
249750,0
216985,0
458461,0
200185,0
187964,0
460576,0
183493,0
205804,0
213567,0
230870,0
256945,0
256300,0
230202,0
253288,0
188511,0
242084,0
198293,0
219871,0
210398,0
225022,0
235325,0
202586,0
195086,0
201521,0
231207,0
204816,0
238600,0
239905,0
245717,0
189666,0
240173,0
215725,0
256288,0
207100,0
208632,0
458288,0
184162,0
197802,0
217393,0
190286,0
197573,0
195063,0
249154,0
242160,0
208412,0
190111,0
185257,0
248895,0
200615,0
246941,0
214128,0
193722,0
188305,0
464080,0
220149,0
211907,0
213312,0
210652,0
218503,0
235064,0
221342,0
200399,0
195058,0
204930,0
224471,0
210083,0
252361,0
210156,0
230978,0
238638,0
235342,0
244711,0
459213,0
190088,0
240262,0
249688,0
194296,0
238847,0
236787,0
456913,0
458485,0
209670,0
457772,0
239846,0
205357,0
208892,0
215795,0
222638,0
234126,0
207245,0
230306,0
235318,0
225057,0
192063,0
456385,0
237384,0
460301,0
218961,0
211962,0
455146,0
243064,0
188539,0
242765,0
229474,0
212908,0
187565,0
252379,0
237152,0
206451,0
210081,0
192155,0
249396,0
257536,0
236584,0
251789,0
215851,0
239377,0
207571,0
234117,0
210318,0
233751,0
221642,0
208641,0
229140,0
188827,0
212863,0
241775,0
229837,0
184942,0
235214,0
249443,0
204286,0
245648,0
222661,0
220126,0
246953,0
200407,0
193610,0
191150,0
256483,0
212810,0
256683,0
194785,0
256276,0
223600,0
250258,0
240804,0
461031,0
229282,0
204895,0
200537,0
465660,0
213375,0
195435,0
205272,0
245197,0
236571,0
458415,0
242129,0
217819,0
184089,0
230065,0
211337,0
228053,0
229386,0
253575,0
460701,0
243196,0
456267,0
461067,0
193848,0
462114,0
463871,0
212463,0
219611,0
196926,0
211507,0
187425,0
186027,0
241977,0
216243,0
460950,0
204793,0
221773,0
246263,0
204324,0
245593,0
459816,0
200242,0
208571,0
201378,0
237912,0
249771,0
210292,0
249155,0
201863,0
196689,0
224215,0
226830,0
244420,0
455801,0
203081,0
256918,0
244720,0
185358,0
463809,0
253819,0
253591,0
249815,0
215598,0
218378,0
257309,0
457321,0
240146,0
243376,0
235074,0
255908,0
196739,0
252261,0
254390,0
216580,0
216738,0
193758,0
237242,0
238614,0
236990,0
239380,0
214766,0
215984,0
246407,0
465427,0
230580,0
191482,0
223976,0
218737,0
236975,0
225906,0
186425,0
188762,0
214161,0
195642,0
239445,0
193671,0
242656,0
221058,0
219110,0
207860,0
225814,0
254226,0
252446,0
211350,0
248427,0
217084,0
250504,0
236017,0
205109,0
182863,0
191793,0
209884,0
188781,0
192162,0
243762,0
237432,0
231473,0
187652,0
184308,0
191829,0
203906,0
235754,0
197700,0
235637,0
245936,0
209141,0
255789,0
214756,0
188222,0
247410,0
454865,0
230079,0
252170,0
208136,0
253160,0
246725,0
234724,0
237637,0
186140,0
228592,0
463778,0
190077,0
217538,0
187701,0
237955,0
183105,0
235454,0
213936,0
457540,0
226270,0
229590,0
200122,0
255258,0
208672,0
189048,0
231955,0
460378,0
226790,0
201952,0
464166,0
208826,0
250109,0
233912,0
213486,0
209634,0
194564,0
458931,0
196585,0
231197,0
227307,0
215049,0
232454,0
459283,0
218600,0
464961,0
206890,0
252402,0
199781,0
197363,0
461929,0
215585,0
197518,0
456421,0
224108,0
185967,0
200278,0
236317,0
232611,0
257018,0
237105,0
465716,0
214211,0
252771,0
193306,0
198984,0
457515,0
247711,0
183046,0
223654,0
204627,0
203510,0
188631,0
216430,0
223106,0
245790,0
211224,0
211391,0
216652,0
203677,0
455542,0
235198,0
223947,0
238322,0
184719,0
454856,0
232518,0
209755,0
221494,0
238305,0
455588,0
200927,0
458189,0
457234,0
195921,0
226795,0
185740,0
227999,0
199498,0
228319,0
252327,0
195592,0
185899,0
217245,0
465873,0
246675,0
186154,0
242050,0
245620,0
231108,0
220546,0
247551,0
191301,0
460073,0
186913,0
217453,0
224286,0
187848,0
211895,0
230573,0
205234,0
250892,0
240167,0
233881,0
229614,0
223997,0
194112,0
456339,0
192195,0
222628,0
464657,0
240297,0
250051,0
201819,0
248883,0
460910,0
235566,0
238441,0
222069,0
203709,0
232773,0
195562,0
196041,0
243708,0
224016,0
257148,0
217900,0
220476,0
183584,0
253199,0
458679,0
462237,0
212859,0
248281,0
191924,0
190203,0
211198,0
228769,0
228605,0
461294,0
243862,0
187123,0
210806,0
203200,0
249509,0
218666,0
189709,0
224886,0
183885,0
257315,0
214750,0
203439,0
204673,0
465817,0
196133,0
458769,0
211984,0
209850,0
228553,0
459462,0
189576,0
457004,0
241998,0
254451,0
255635,0
196999,0
195432,0
221402,0
462871,0
196495,0
236838,0
191427,0
209168,0
187822,0
464929,0
184395,0
195410,0
460089,0
213968,0
217183,0
183342,0
256362,0
223802,0
456649,0
231137,0
227019,0
458423,0
257581,0
462900,0
226891,0
245526,0
186733,0
256660,0
463519,0
195409,0
227445,0
246113,0
187107,0
201548,0
237011,0
212740,0
196241,0
239159,0
230126,0
257044,0
239435,0
458756,0
461033,0
459948,0
238795,0
459140,0
204752,0
223231,0
222880,0
457131,0
230525,0
457899,0
184948,0
211203,0
186696,0
233270,0
254845,0
226113,0
203524,0
204839,0
197288,0
188648,0
225848,0
203476,0
223826,0
196992,0
205353,0
257538,0
222342,0
241541,0
234571,0
231343,0
191471,0
229355,0
228868,0
184202,0
236926,0
237495,0
192765,0
220661,0
255932,0
217927,0
183905,0
219267,0
194265,0
195665,0
459596,0
240608,0
194021,0
192672,0
206799,0
186181,0
208667,0
253119,0
251028,0
216061,0
463242,0
460541,0
207151,0
253377,0
217805,0
251670,0
213039,0
225046,0
458192,0
234196,0
185969,0
196514,0
195389,0
211588,0
192259,0
189121,0
250253,0
191087,0
246424,0
463532,0
240285,0
251884,0
254695,0
194918,0
182939,0
463265,0
206576,0
199710,0
240675,0
235123,0
225513,0
182950,0
231790,0
245554,0
238398,0
212578,0
246619,0
228234,0
254665,0
208817,0
223092,0
250220,0
226057,0
184457,0
227026,0
188853,0
245749,0
465983,0
456119,0
252870,0
458016,0
201031,0
193218,0
184998,0
455357,0
226235,0
189752,0
226998,0
228320,0
242291,0
201075,0
253015,0
250676,0
458116,0
206185,0
187703,0
463568,0
221999,0
232684,0
218904,0
230384,0
238721,0
458107,0
195790,0
460319,0
216071,0
210178,0
226277,0
253680,0
231750,0
201108,0
455433,0
213006,0
232105,0
253670,0
220970,0
230757,0
206587,0
454700,0
256565,0
185778,0
457058,0
249632,0
214747,0
184816,0
209679,0
238481,0
206357,0
195967,0
229252,0
460468,0
192425,0
184269,0
257893,0
466002,0
221243,0
458672,0
224573,0
191539,0
211753,0
213719,0
248106,0
196554,0
234758,0
252690,0
194012,0
455974,0
461629,0
226691,0
211461,0
455839,0
212102,0
222085,0
199065,0
224514,0
460954,0
251058,0
239994,0
456025,0
219337,0
204234,0
212735,0
248245,0
246228,0
206100,0
257730,0
196367,0
189444,0
247352,0
206781,0
191692,0
212230,0
196935,0
182912,0
243864,0
240198,0
235741,0
458642,0
209005,0
194138,0
246508,0
238331,0
237579,0
204117,0
254639,0
222304,0
250055,0
243751,0
229603,0
220496,0
459278,0
249311,0
189843,0
234179,0
227287,0
185877,0
191809,0
202564,0
232411,0
214542,0
206277,0
200865,0
223006,0
183201,0
234982,0
203032,0
459234,0
221503,0
192087,0
243838,0
255440,0
465485,0
246688,0
251187,0
225090,0
199203,0
254964,0
207444,0
199055,0
459172,0
242613,0
227834,0
209437,0
186205,0
461010,0
230204,0
201167,0
192507,0
192007,0
187966,0
183116,0
242213,0
242773,0
456161,0
218659,0
457419,0
461612,0
244631,0
228958,0
235333,0
243572,0
234964,0
244583,0
250330,0
460780,0
204592,0
209678,0
202919,0
243158,0
222319,0
188924,0
246588,0
222261,0
243021,0
235312,0
200043,0
223342,0
207457,0
214453,0
244993,0
243494,0
199780,0
227327,0
215282,0
194845,0
184890,0
230833,0
248357,0
238476,0
242218,0
243883,0
233174,0
466225,0
229063,0
188079,0
225262,0
216124,0
252372,0
235253,0
236699,0
218153,0
197997,0
215437,0
219529,0
464296,0
218532,0
249704,0
465178,0
224339,0
462131,0
461582,0
199291,0
206131,0
255426,0
201769,0
209848,0
466293,0
245317,0
462915,0
188415,0
216623,0
186206,0
461389,0
190565,0
207759,0
253110,0
249679,0
184832,0
189931,0
220723,0
254165,0
190893,0
459860,0
241270,0
206872,0
464631,0
458730,0
464680,0
251038,0
216823,0
228805,0
455133,0
232133,0
222416,0
248307,0
213894,0
457815,0
252462,0
244487,0
192134,0
256335,0
201986,0
459135,0
222408,0
221586,0
211326,0
257176,0
235424,0
225828,0
227969,0
187393,0
210221,0
217979,0
193583,0
197142,0
219387,0
238605,0
227270,0
191915,0
255722,0
241136,0
252835,0
186228,0
227869,0
232959,0
249031,0
185657,0
242003,0
218645,0
466189,0
237470,0
209712,0
208474,0
187265,0
458282,0
193080,0
251928,0
246207,0
231067,0
456454,0
224548,0
244858,0
200342,0
224200,0
250695,0
241855,0
198833,0
221143,0
192707,0
250056,0
246100,0
249795,0
239324,0
209573,0
456965,0
226055,0
455796,0
184412,0
229012,0
455881,0
226128,0
195287,0
197257,0
249325,0
248943,0
208544,0
192402,0
248300,0
194361,0
223723,0
200773,0
239187,0
194994,0
460813,0
202252,0
218358,0
213803,0
231742,0
256989,0
253130,0
208580,0
187772,0
228653,0
207770,0
257858,0
241789,0
222677,0
466201,0
199458,0
188460,0
209377,0
234973,0
250799,0
462624,0
196449,0
200597,0
228831,0
238927,0
242631,0
210993,0
227155,0
464427,0
184455,0
250600,0
212345,0
238590,0
246793,0
220965,0
465640,0
463767,0
186561,0
231961,0
463505,0
230435,0
198243,0
185498,0
455512,0
191816,0
239276,0
460046,0
234135,0
458619,0
204858,0
213416,0
218340,0
208407,0
227241,0
254594,0
192163,0
237820,0
208673,0
201153,0
203361,0
460068,0
207374,0
256936,0
252125,0
243331,0
215102,0
